Date,Open,High,Low,Close,Adj Close,Volume
2008-02-04,602000.0,612000.0,600000.0,612000.0,542997.375,938431
2008-02-05,605000.0,618000.0,601000.0,613000.0,543884.375,464151
2008-02-11,613000.0,613000.0,584000.0,584000.0,518154.1875,576825
2008-02-12,585000.0,588000.0,573000.0,573000.0,508394.375,370261
2008-02-13,588000.0,588000.0,570000.0,574000.0,509281.65625,431174
2008-02-14,583000.0,593000.0,580000.0,593000.0,526139.4375,576741
2008-02-15,586000.0,590000.0,575000.0,586000.0,519928.625,400020
2008-02-18,582000.0,587000.0,571000.0,577000.0,511943.375,368249
2008-02-19,580000.0,587000.0,577000.0,587000.0,520815.90625,332820
2008-02-20,587000.0,590000.0,576000.0,578000.0,512830.59375,363429
2008-02-21,579000.0,596000.0,579000.0,594000.0,527026.6875,425392
2008-02-22,582000.0,587000.0,580000.0,582000.0,516379.71875,311492
2008-02-25,578000.0,582000.0,575000.0,581000.0,515492.40625,304726
2008-02-26,581000.0,586000.0,569000.0,571000.0,506619.78125,247871
2008-02-27,573000.0,586000.0,569000.0,578000.0,512830.59375,277656
2008-02-28,584000.0,585000.0,573000.0,580000.0,514605.1875,290722
2008-02-29,577000.0,577000.0,560000.0,560000.0,496860.0,459776
2008-03-03,545000.0,552000.0,542000.0,549000.0,487100.34375,442736
2008-03-04,550000.0,561000.0,550000.0,552000.0,489762.125,339511
2008-03-05,551000.0,566000.0,551000.0,562000.0,498634.59375,421940
2008-03-06,563000.0,575000.0,558000.0,562000.0,498634.59375,377012
2008-03-07,550000.0,555000.0,547000.0,550000.0,487987.65625,405455
2008-03-10,548000.0,561000.0,545000.0,554000.0,491536.6875,357960
2008-03-11,548000.0,559000.0,547000.0,555000.0,492423.96875,627098
2008-03-12,566000.0,570000.0,558000.0,560000.0,496860.0,487481
2008-03-13,551000.0,559000.0,547000.0,550000.0,487987.65625,616703
2008-03-14,555000.0,557000.0,543000.0,547000.0,485325.875,443619
2008-03-17,553000.0,559000.0,545000.0,550000.0,487987.65625,814825
2008-03-18,552000.0,572000.0,552000.0,568000.0,503958.125,849608
2008-03-19,582000.0,593000.0,580000.0,591000.0,524364.75,700706
2008-03-20,585000.0,606000.0,579000.0,606000.0,537673.6875,646685
2008-03-21,609000.0,610000.0,602000.0,607000.0,538560.9375,431495
2008-03-24,604000.0,606000.0,595000.0,599000.0,531462.75,211833
2008-03-25,611000.0,615000.0,605000.0,610000.0,541222.625,428317
2008-03-26,619000.0,619000.0,609000.0,612000.0,542997.375,318996
2008-03-27,606000.0,608000.0,596000.0,605000.0,536786.3125,418533
2008-03-28,605000.0,618000.0,603000.0,613000.0,543884.375,506860
2008-03-31,617000.0,629000.0,612000.0,623000.0,552756.875,586773
2008-04-01,628000.0,641000.0,618000.0,636000.0,564291.125,679572
2008-04-02,652000.0,662000.0,651000.0,661000.0,586472.375,778721
2008-04-03,661000.0,667000.0,656000.0,662000.0,587359.8125,433515
2008-04-04,662000.0,662000.0,647000.0,650000.0,576712.6875,350113
2008-04-07,646000.0,661000.0,646000.0,650000.0,576712.6875,366960
2008-04-08,643000.0,648000.0,636000.0,646000.0,573163.625,341622
2008-04-10,646000.0,662000.0,639000.0,656000.0,582036.125,674191
2008-04-11,660000.0,680000.0,660000.0,680000.0,603330.0625,795995
2008-04-14,670000.0,678000.0,662000.0,678000.0,601555.5625,420276
2008-04-15,678000.0,679000.0,658000.0,658000.0,583810.6875,392714
2008-04-16,660000.0,665000.0,647000.0,651000.0,577600.0,502937
2008-04-17,668000.0,671000.0,660000.0,661000.0,586472.375,404439
2008-04-18,662000.0,677000.0,662000.0,665000.0,590021.375,504488
2008-04-21,675000.0,676000.0,666000.0,674000.0,598006.625,429666
2008-04-22,670000.0,679000.0,668000.0,675000.0,598893.875,367195
2008-04-23,668000.0,675000.0,653000.0,653000.0,579374.3125,508013
2008-04-24,659000.0,671000.0,655000.0,661000.0,586472.375,502378
2008-04-25,670000.0,690000.0,666000.0,690000.0,612202.75,1005154
2008-04-28,696000.0,719000.0,692000.0,716000.0,635271.125,764629
2008-04-29,717000.0,718000.0,706000.0,710000.0,629947.5625,434594
2008-04-30,709000.0,718000.0,705000.0,711000.0,630834.875,627649
2008-05-01,711000.0,711000.0,711000.0,711000.0,630834.875,0
2008-05-02,733000.0,734000.0,724000.0,731000.0,648579.8125,1008350
2008-05-05,731000.0,731000.0,731000.0,731000.0,648579.8125,0
2008-05-06,735000.0,745000.0,732000.0,745000.0,661001.3125,767162
2008-05-07,738000.0,745000.0,732000.0,741000.0,657452.4375,446575
2008-05-08,725000.0,730000.0,719000.0,728000.0,645918.1875,688815
2008-05-09,732000.0,733000.0,707000.0,709000.0,629060.375,581711
2008-05-12,709000.0,709000.0,709000.0,709000.0,629060.375,0
2008-05-13,718000.0,735000.0,710000.0,735000.0,652128.875,600893
2008-05-14,732000.0,738000.0,729000.0,738000.0,654790.5625,401059
2008-05-15,740000.0,764000.0,740000.0,764000.0,677859.125,549754
2008-05-16,760000.0,764000.0,749000.0,760000.0,674310.125,604150
2008-05-19,760000.0,763000.0,728000.0,728000.0,645918.1875,632545
2008-05-20,728000.0,729000.0,703000.0,713000.0,632609.3125,912462
2008-05-21,702000.0,726000.0,701000.0,718000.0,637045.75,473984
2008-05-22,712000.0,720000.0,704000.0,713000.0,632609.3125,362597
2008-05-23,710000.0,723000.0,707000.0,707000.0,627285.8125,294057
2008-05-26,699000.0,700000.0,672000.0,679000.0,602442.9375,844508
2008-05-27,690000.0,705000.0,689000.0,702000.0,622849.625,364827
2008-05-28,718000.0,718000.0,690000.0,692000.0,613977.125,415084
2008-05-29,704000.0,730000.0,697000.0,730000.0,647692.6875,497100
2008-05-30,729000.0,741000.0,725000.0,741000.0,657452.4375,493392
2008-06-02,735000.0,741000.0,725000.0,726000.0,644143.625,397396
2008-06-03,722000.0,722000.0,703000.0,704000.0,624624.25,419364
2008-06-04,703000.0,720000.0,703000.0,713000.0,632609.3125,286740
2008-06-05,718000.0,718000.0,707000.0,709000.0,629060.375,362537
2008-06-06,709000.0,709000.0,709000.0,709000.0,629060.375,0
2008-06-09,684000.0,692000.0,682000.0,686000.0,608653.6875,619982
2008-06-10,687000.0,691000.0,665000.0,666000.0,590908.5,560106
2008-06-11,669000.0,688000.0,667000.0,681000.0,604217.375,479723
2008-06-12,669000.0,678000.0,663000.0,663000.0,588246.8125,901709
2008-06-13,672000.0,692000.0,666000.0,674000.0,598006.625,529803
2008-06-16,685000.0,691000.0,680000.0,691000.0,613089.875,335345
2008-06-17,691000.0,695000.0,681000.0,688000.0,610428.1875,365451
2008-06-18,681000.0,704000.0,681000.0,704000.0,624624.25,302076
2008-06-19,696000.0,697000.0,675000.0,675000.0,598893.875,516520
2008-06-20,688000.0,688000.0,665000.0,668000.0,592683.0625,428189
2008-06-23,652000.0,663000.0,652000.0,658000.0,583810.6875,408770
2008-06-24,660000.0,664000.0,654000.0,659000.0,584697.875,313711
2008-06-25,658000.0,661000.0,644000.0,655000.0,581148.9375,446589
2008-06-26,660000.0,670000.0,656000.0,665000.0,590021.375,398145
2008-06-27,646000.0,650000.0,637000.0,643000.0,570931.25,511537
2008-06-30,638000.0,640000.0,625000.0,625000.0,554948.6875,571972
2008-07-01,626000.0,640000.0,609000.0,636000.0,564715.75,672045
2008-07-02,630000.0,637000.0,623000.0,630000.0,559388.3125,488283
2008-07-03,617000.0,645000.0,617000.0,633000.0,562051.9375,586304
2008-07-04,630000.0,633000.0,616000.0,616000.0,546957.25,449632
2008-07-07,610000.0,628000.0,601000.0,614000.0,545181.5,522841
2008-07-08,611000.0,618000.0,593000.0,593000.0,526535.25,557685
2008-07-09,605000.0,606000.0,575000.0,575000.0,510552.78125,595278
2008-07-10,558000.0,570000.0,556000.0,560000.0,497233.9375,1067483
2008-07-11,561000.0,573000.0,557000.0,568000.0,504337.21875,654348
2008-07-14,564000.0,582000.0,561000.0,567000.0,503449.5,415186
2008-07-15,561000.0,563000.0,553000.0,553000.0,491018.4375,544029
2008-07-16,557000.0,567000.0,554000.0,561000.0,498121.8125,517176
2008-07-17,571000.0,589000.0,570000.0,584000.0,518544.0,651929
2008-07-18,591000.0,594000.0,577000.0,582000.0,516768.09375,308664
2008-07-21,582000.0,606000.0,582000.0,599000.0,531862.75,519755
2008-07-22,584000.0,590000.0,580000.0,590000.0,523871.40625,382759
2008-07-23,590000.0,594000.0,581000.0,587000.0,521207.8125,567564
2008-07-24,587000.0,614000.0,583000.0,614000.0,545181.5,699858
2008-07-25,599000.0,603000.0,574000.0,576000.0,511440.53125,1009174
2008-07-28,571000.0,573000.0,554000.0,560000.0,497233.9375,877166
2008-07-29,548000.0,551000.0,542000.0,544000.0,483027.28125,596287
2008-07-30,552000.0,557000.0,545000.0,548000.0,486578.9375,527567
2008-07-31,547000.0,567000.0,547000.0,564000.0,500785.65625,526224
2008-08-01,559000.0,567000.0,557000.0,565000.0,501673.46875,269717
2008-08-04,569000.0,570000.0,557000.0,565000.0,501673.46875,341915
2008-08-05,565000.0,574000.0,563000.0,567000.0,503449.5,491278
2008-08-06,581000.0,587000.0,576000.0,587000.0,521207.8125,427352
2008-08-07,591000.0,593000.0,573000.0,578000.0,513216.4375,468809
2008-08-08,570000.0,574000.0,562000.0,573000.0,508776.9375,490567
2008-08-11,586000.0,592000.0,583000.0,585000.0,519431.96875,437780
2008-08-12,595000.0,602000.0,589000.0,595000.0,528311.0,627468
2008-08-13,591000.0,596000.0,583000.0,587000.0,521207.8125,388922
2008-08-14,580000.0,586000.0,578000.0,580000.0,514992.28125,394095
2008-08-15,580000.0,580000.0,580000.0,580000.0,514992.28125,0
2008-08-18,581000.0,586000.0,573000.0,579000.0,514104.4375,330181
2008-08-19,572000.0,575000.0,563000.0,564000.0,500785.65625,357346
2008-08-20,556000.0,566000.0,555000.0,560000.0,497233.9375,440221
2008-08-21,560000.0,561000.0,552000.0,553000.0,491018.4375,351491
2008-08-22,551000.0,558000.0,545000.0,557000.0,494570.21875,316730
2008-08-25,558000.0,562000.0,554000.0,560000.0,497233.9375,290967
2008-08-26,555000.0,555000.0,539000.0,540000.0,479475.65625,653416
2008-08-27,535000.0,537000.0,517000.0,530000.0,470596.375,687155
2008-08-28,526000.0,532000.0,520000.0,521000.0,462605.1875,545621
2008-08-29,520000.0,526000.0,512000.0,516000.0,458165.53125,729119
2008-09-01,503000.0,509000.0,501000.0,506000.0,449286.34375,715838
2008-09-02,500000.0,517000.0,500000.0,517000.0,459053.5,688049
2008-09-03,512000.0,531000.0,512000.0,527000.0,467932.75,514287
2008-09-04,515000.0,522000.0,511000.0,514000.0,456389.78125,555711
2008-09-05,503000.0,536000.0,502000.0,522000.0,463493.0625,872989
2008-09-08,533000.0,551000.0,531000.0,543000.0,482139.40625,778004
2008-09-09,540000.0,540000.0,530000.0,536000.0,475924.0,440261
2008-09-10,522000.0,548000.0,520000.0,542000.0,481251.5,730137
2008-09-11,545000.0,557000.0,536000.0,537000.0,476811.875,943468
2008-09-12,544000.0,550000.0,539000.0,543000.0,482139.40625,605174
2008-09-15,543000.0,543000.0,543000.0,543000.0,482139.40625,0
